"date","source","date_start","date_end","region","sub_region_1","cases","deaths_up_to_2022-03-31","deaths_after_2022-04-01","deaths","hosp_admissions","icu_admissions"
"2023-11-30",,"2020-01-01","2023-02-03","BC","Interior Health",70755,367,472,839,5409,1163
"2023-11-30",,"2020-01-01","2023-02-03","BC","Island Health",40242,241,418,659,3841,546
"2023-11-30",,"2020-01-01","2023-02-03","BC","Northern Health",31592,330,88,418,2545,897
"2023-11-30",,"2020-01-01","2023-02-03","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-03","BC","Vancouver Coastal Health",80369,716,486,1202,6916,1332
"2023-11-30",,"2020-01-01","2023-02-04","BC",,395367,3002,2151,5153,33337,6908
"2023-11-30",,"2020-01-01","2023-02-04","BC","Fraser Health",171997,1348,686,2034,14595,2964
"2023-11-30",,"2020-01-01","2023-02-04","BC","Interior Health",70763,367,473,840,5410,1163
"2023-11-30",,"2020-01-01","2023-02-04","BC","Island Health",40245,241,418,659,3845,547
"2023-11-30",,"2020-01-01","2023-02-04","BC","Northern Health",31596,330,88,418,2547,897
"2023-11-30",,"2020-01-01","2023-02-04","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-04","BC","Vancouver Coastal Health",80375,716,486,1202,6923,1333
"2023-11-30",,"2020-01-01","2023-02-05","BC",,395401,3002,2154,5156,33356,6910
"2023-11-30",,"2020-01-01","2023-02-05","BC","Fraser Health",172006,1348,686,2034,14603,2965
"2023-11-30",,"2020-01-01","2023-02-05","BC","Interior Health",70768,367,475,842,5411,1163
"2023-11-30",,"2020-01-01","2023-02-05","BC","Island Health",40250,241,418,659,3848,547
"2023-11-30",,"2020-01-01","2023-02-05","BC","Northern Health",31597,330,88,418,2549,897
"2023-11-30",,"2020-01-01","2023-02-05","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-05","BC","Vancouver Coastal Health",80389,716,487,1203,6928,1334
"2023-11-30",,"2020-01-01","2023-02-06","BC",,395448,3002,2157,5159,33376,6915
"2023-11-30",,"2020-01-01","2023-02-06","BC","Fraser Health",172029,1348,688,2036,14609,2969
"2023-11-30",,"2020-01-01","2023-02-06","BC","Interior Health",70776,367,475,842,5413,1163
"2023-11-30",,"2020-01-01","2023-02-06","BC","Island Health",40260,241,418,659,3853,548
"2023-11-30",,"2020-01-01","2023-02-06","BC","Northern Health",31599,330,88,418,2550,897
"2023-11-30",,"2020-01-01","2023-02-06","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-06","BC","Vancouver Coastal Health",80393,716,488,1204,6934,1334
"2023-11-30",,"2020-01-01","2023-02-07","BC",,395498,3002,2163,5165,33391,6920
"2023-11-30",,"2020-01-01","2023-02-07","BC","Fraser Health",172053,1348,691,2039,14614,2970
"2023-11-30",,"2020-01-01","2023-02-07","BC","Interior Health",70784,367,478,845,5416,1165
"2023-11-30",,"2020-01-01","2023-02-07","BC","Island Health",40269,241,418,659,3856,548
"2023-11-30",,"2020-01-01","2023-02-07","BC","Northern Health",31599,330,88,418,2550,897
"2023-11-30",,"2020-01-01","2023-02-07","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-07","BC","Vancouver Coastal Health",80402,716,488,1204,6938,1336
"2023-11-30",,"2020-01-01","2023-02-08","BC",,395547,3002,2166,5168,33411,6925
"2023-11-30",,"2020-01-01","2023-02-08","BC","Fraser Health",172071,1348,694,2042,14625,2972
"2023-11-30",,"2020-01-01","2023-02-08","BC","Interior Health",70793,367,478,845,5417,1166
"2023-11-30",,"2020-01-01","2023-02-08","BC","Island Health",40276,241,418,659,3858,548
"2023-11-30",,"2020-01-01","2023-02-08","BC","Northern Health",31599,330,88,418,2551,897
"2023-11-30",,"2020-01-01","2023-02-08","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-08","BC","Vancouver Coastal Health",80417,716,488,1204,6943,1338
"2023-11-30",,"2020-01-01","2023-02-09","BC",,395598,3002,2169,5171,33443,6931
"2023-11-30",,"2020-01-01","2023-02-09","BC","Fraser Health",172094,1348,696,2044,14640,2974
"2023-11-30",,"2020-01-01","2023-02-09","BC","Interior Health",70801,367,478,845,5418,1167
"2023-11-30",,"2020-01-01","2023-02-09","BC","Island Health",40280,241,419,660,3863,548
"2023-11-30",,"2020-01-01","2023-02-09","BC","Northern Health",31600,330,88,418,2553,898
"2023-11-30",,"2020-01-01","2023-02-09","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-09","BC","Vancouver Coastal Health",80432,716,488,1204,6952,1340
"2023-11-30",,"2020-01-01","2023-02-10","BC",,395652,3002,2170,5172,33471,6935
"2023-11-30",,"2020-01-01","2023-02-10","BC","Fraser Health",172116,1348,696,2044,14655,2977
"2023-11-30",,"2020-01-01","2023-02-10","BC","Interior Health",70812,367,478,845,5423,1167
"2023-11-30",,"2020-01-01","2023-02-10","BC","Island Health",40289,241,419,660,3867,548
"2023-11-30",,"2020-01-01","2023-02-10","BC","Northern Health",31601,330,88,418,2554,899
"2023-11-30",,"2020-01-01","2023-02-10","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-10","BC","Vancouver Coastal Health",80443,716,489,1205,6955,1340
"2023-11-30",,"2020-01-01","2023-02-11","BC",,395708,3002,2174,5176,33491,6939
"2023-11-30",,"2020-01-01","2023-02-11","BC","Fraser Health",172131,1348,696,2044,14662,2978
"2023-11-30",,"2020-01-01","2023-02-11","BC","Interior Health",70822,367,478,845,5426,1168
"2023-11-30",,"2020-01-01","2023-02-11","BC","Island Health",40301,241,420,661,3870,548
"2023-11-30",,"2020-01-01","2023-02-11","BC","Northern Health",31605,330,89,419,2555,899
"2023-11-30",,"2020-01-01","2023-02-11","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-11","BC","Vancouver Coastal Health",80458,716,491,1207,6961,1342
"2023-11-30",,"2020-01-01","2023-02-12","BC",,395757,3002,2179,5181,33521,6940
"2023-11-30",,"2020-01-01","2023-02-12","BC","Fraser Health",172153,1348,697,2045,14673,2979
"2023-11-30",,"2020-01-01","2023-02-12","BC","Interior Health",70829,367,480,847,5429,1168
"2023-11-30",,"2020-01-01","2023-02-12","BC","Island Health",40309,241,420,661,3875,548
"2023-11-30",,"2020-01-01","2023-02-12","BC","Northern Health",31607,330,90,420,2558,899
"2023-11-30",,"2020-01-01","2023-02-12","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-12","BC","Vancouver Coastal Health",80468,716,492,1208,6969,1342
"2023-11-30",,"2020-01-01","2023-02-13","BC",,395816,3002,2183,5185,33532,6942
"2023-11-30",,"2020-01-01","2023-02-13","BC","Fraser Health",172187,1348,699,2047,14675,2979
"2023-11-30",,"2020-01-01","2023-02-13","BC","Interior Health",70835,367,482,849,5429,1170
"2023-11-30",,"2020-01-01","2023-02-13","BC","Island Health",40316,241,420,661,3878,548
"2023-11-30",,"2020-01-01","2023-02-13","BC","Northern Health",31608,330,90,420,2558,899
"2023-11-30",,"2020-01-01","2023-02-13","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-13","BC","Vancouver Coastal Health",80479,716,492,1208,6975,1342
"2023-11-30",,"2020-01-01","2023-02-14","BC",,395852,3002,2188,5190,33578,6948
"2023-11-30",,"2020-01-01","2023-02-14","BC","Fraser Health",172202,1348,700,2048,14696,2982
"2023-11-30",,"2020-01-01","2023-02-14","BC","Interior Health",70842,367,484,851,5433,1170
"2023-11-30",,"2020-01-01","2023-02-14","BC","Island Health",40320,241,421,662,3887,548
"2023-11-30",,"2020-01-01","2023-02-14","BC","Northern Health",31610,330,90,420,2558,899
"2023-11-30",,"2020-01-01","2023-02-14","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-14","BC","Vancouver Coastal Health",80487,716,493,1209,6987,1345
"2023-11-30",,"2020-01-01","2023-02-15","BC",,395910,3002,2198,5200,33609,6956
"2023-11-30",,"2020-01-01","2023-02-15","BC","Fraser Health",172222,1348,704,2052,14706,2985
"2023-11-30",,"2020-01-01","2023-02-15","BC","Interior Health",70851,367,487,854,5439,1170
"2023-11-30",,"2020-01-01","2023-02-15","BC","Island Health",40329,241,424,665,3892,548
"2023-11-30",,"2020-01-01","2023-02-15","BC","Northern Health",31612,330,90,420,2560,900
"2023-11-30",,"2020-01-01","2023-02-15","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-15","BC","Vancouver Coastal Health",80505,716,493,1209,6995,1349
"2023-11-30",,"2020-01-01","2023-02-16","BC",,395987,3002,2203,5205,33638,6960
"2023-11-30",,"2020-01-01","2023-02-16","BC","Fraser Health",172252,1348,706,2054,14714,2985
"2023-11-30",,"2020-01-01","2023-02-16","BC","Interior Health",70873,367,488,855,5442,1171
"2023-11-30",,"2020-01-01","2023-02-16","BC","Island Health",40340,241,424,665,3899,549
"2023-11-30",,"2020-01-01","2023-02-16","BC","Northern Health",31616,330,91,421,2561,901
"2023-11-30",,"2020-01-01","2023-02-16","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-16","BC","Vancouver Coastal Health",80515,716,494,1210,7005,1350
"2023-11-30",,"2020-01-01","2023-02-17","BC",,396020,3002,2208,5210,33653,6971
"2023-11-30",,"2020-01-01","2023-02-17","BC","Fraser Health",172260,1348,709,2057,14719,2990
"2023-11-30",,"2020-01-01","2023-02-17","BC","Interior Health",70880,367,489,856,5444,1172
"2023-11-30",,"2020-01-01","2023-02-17","BC","Island Health",40344,241,425,666,3902,552
"2023-11-30",,"2020-01-01","2023-02-17","BC","Northern Health",31618,330,91,421,2562,901
"2023-11-30",,"2020-01-01","2023-02-17","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-17","BC","Vancouver Coastal Health",80527,716,494,1210,7009,1352
"2023-11-30",,"2020-01-01","2023-02-18","BC",,396065,3002,2210,5212,33677,6974
"2023-11-30",,"2020-01-01","2023-02-18","BC","Fraser Health",172282,1348,710,2058,14732,2992
"2023-11-30",,"2020-01-01","2023-02-18","BC","Interior Health",70881,367,489,856,5445,1173
"2023-11-30",,"2020-01-01","2023-02-18","BC","Island Health",40353,241,426,667,3905,552
"2023-11-30",,"2020-01-01","2023-02-18","BC","Northern Health",31619,330,91,421,2564,901
"2023-11-30",,"2020-01-01","2023-02-18","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-18","BC","Vancouver Coastal Health",80539,716,494,1210,7014,1352
"2023-11-30",,"2020-01-01","2023-02-19","BC",,396113,3002,2213,5215,33701,6977
"2023-11-30",,"2020-01-01","2023-02-19","BC","Fraser Health",172297,1348,711,2059,14743,2994
"2023-11-30",,"2020-01-01","2023-02-19","BC","Interior Health",70890,367,491,858,5448,1173
"2023-11-30",,"2020-01-01","2023-02-19","BC","Island Health",40360,241,426,667,3907,552
"2023-11-30",,"2020-01-01","2023-02-19","BC","Northern Health",31620,330,91,421,2564,902
"2023-11-30",,"2020-01-01","2023-02-19","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-19","BC","Vancouver Coastal Health",80555,716,494,1210,7022,1352
"2023-11-30",,"2020-01-01","2023-02-20","BC",,396165,3002,2220,5222,33720,6980
"2023-11-30",,"2020-01-01","2023-02-20","BC","Fraser Health",172317,1348,714,2062,14756,2996
"2023-11-30",,"2020-01-01","2023-02-20","BC","Interior Health",70903,367,491,858,5448,1173
"2023-11-30",,"2020-01-01","2023-02-20","BC","Island Health",40364,241,429,670,3908,553
"2023-11-30",,"2020-01-01","2023-02-20","BC","Northern Health",31623,330,92,422,2565,902
"2023-11-30",,"2020-01-01","2023-02-20","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-20","BC","Vancouver Coastal Health",80567,716,494,1210,7026,1352
"2023-11-30",,"2020-01-01","2023-02-21","BC",,396250,3002,2220,5222,33744,6984
"2023-11-30",,"2020-01-01","2023-02-21","BC","Fraser Health",172348,1348,714,2062,14766,2998
"2023-11-30",,"2020-01-01","2023-02-21","BC","Interior Health",70918,367,491,858,5451,1173
"2023-11-30",,"2020-01-01","2023-02-21","BC","Island Health",40386,241,429,670,3913,554
"2023-11-30",,"2020-01-01","2023-02-21","BC","Northern Health",31627,330,92,422,2568,903
"2023-11-30",,"2020-01-01","2023-02-21","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-21","BC","Vancouver Coastal Health",80580,716,494,1210,7029,1352
"2023-11-30",,"2020-01-01","2023-02-22","BC",,396300,3002,2222,5224,33768,6989
"2023-11-30",,"2020-01-01","2023-02-22","BC","Fraser Health",172367,1348,714,2062,14774,3002
"2023-11-30",,"2020-01-01","2023-02-22","BC","Interior Health",70924,367,491,858,5452,1173
"2023-11-30",,"2020-01-01","2023-02-22","BC","Island Health",40397,241,429,670,3919,554
"2023-11-30",,"2020-01-01","2023-02-22","BC","Northern Health",31628,330,92,422,2569,904
"2023-11-30",,"2020-01-01","2023-02-22","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-22","BC","Vancouver Coastal Health",80593,716,496,1212,7037,1352
"2023-11-30",,"2020-01-01","2023-02-23","BC",,396357,3002,2228,5230,33792,6996
"2023-11-30",,"2020-01-01","2023-02-23","BC","Fraser Health",172393,1348,719,2067,14788,3006
"2023-11-30",,"2020-01-01","2023-02-23","BC","Interior Health",70929,367,491,858,5453,1174
"2023-11-30",,"2020-01-01","2023-02-23","BC","Island Health",40409,241,430,671,3923,556
"2023-11-30",,"2020-01-01","2023-02-23","BC","Northern Health",31630,330,92,422,2571,904
"2023-11-30",,"2020-01-01","2023-02-23","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-23","BC","Vancouver Coastal Health",80605,716,496,1212,7040,1352
"2023-11-30",,"2020-01-01","2023-02-24","BC",,396418,3002,2231,5233,33820,7000
"2023-11-30",,"2020-01-01","2023-02-24","BC","Fraser Health",172412,1348,721,2069,14798,3008
"2023-11-30",,"2020-01-01","2023-02-24","BC","Interior Health",70938,367,491,858,5463,1174
"2023-11-30",,"2020-01-01","2023-02-24","BC","Island Health",40420,241,430,671,3927,557
"2023-11-30",,"2020-01-01","2023-02-24","BC","Northern Health",31634,330,92,422,2571,904
"2023-11-30",,"2020-01-01","2023-02-24","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-24","BC","Vancouver Coastal Health",80623,716,497,1213,7044,1353
"2023-11-30",,"2020-01-01","2023-02-25","BC",,396469,3002,2233,5235,33843,7003
"2023-11-30",,"2020-01-01","2023-02-25","BC","Fraser Health",172430,1348,722,2070,14810,3008
"2023-11-30",,"2020-01-01","2023-02-25","BC","Interior Health",70947,367,491,858,5464,1175
"2023-11-30",,"2020-01-01","2023-02-25","BC","Island Health",40428,241,431,672,3929,558
"2023-11-30",,"2020-01-01","2023-02-25","BC","Northern Health",31638,330,92,422,2574,905
"2023-11-30",,"2020-01-01","2023-02-25","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-25","BC","Vancouver Coastal Health",80635,716,497,1213,7049,1353
"2023-11-30",,"2020-01-01","2023-02-26","BC",,396529,3002,2235,5237,33861,7008
"2023-11-30",,"2020-01-01","2023-02-26","BC","Fraser Health",172455,1348,722,2070,14814,3011
"2023-11-30",,"2020-01-01","2023-02-26","BC","Interior Health",70954,367,491,858,5465,1176
"2023-11-30",,"2020-01-01","2023-02-26","BC","Island Health",40435,241,432,673,3932,558
"2023-11-30",,"2020-01-01","2023-02-26","BC","Northern Health",31645,330,92,422,2576,905
"2023-11-30",,"2020-01-01","2023-02-26","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-26","BC","Vancouver Coastal Health",80649,716,498,1214,7057,1354
"2023-11-30",,"2020-01-01","2023-02-27","BC",,396575,3002,2240,5242,33878,7009
"2023-11-30",,"2020-01-01","2023-02-27","BC","Fraser Health",172470,1348,723,2071,14818,3011
"2023-11-30",,"2020-01-01","2023-02-27","BC","Interior Health",70962,367,492,859,5469,1177
"2023-11-30",,"2020-01-01","2023-02-27","BC","Island Health",40443,241,434,675,3939,558
"2023-11-30",,"2020-01-01","2023-02-27","BC","Northern Health",31650,330,92,422,2577,905
"2023-11-30",,"2020-01-01","2023-02-27","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-27","BC","Vancouver Coastal Health",80659,716,499,1215,7058,1354
"2023-11-30",,"2020-01-01","2023-02-28","BC",,396638,3002,2248,5250,33912,7012
"2023-11-30",,"2020-01-01","2023-02-28","BC","Fraser Health",172496,1348,727,2075,14833,3012
"2023-11-30",,"2020-01-01","2023-02-28","BC","Interior Health",70977,367,493,860,5473,1177
"2023-11-30",,"2020-01-01","2023-02-28","BC","Island Health",40455,241,436,677,3947,558
"2023-11-30",,"2020-01-01","2023-02-28","BC","Northern Health",31654,330,92,422,2578,905
"2023-11-30",,"2020-01-01","2023-02-28","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-02-28","BC","Vancouver Coastal Health",80665,716,500,1216,7064,1356
"2023-11-30",,"2020-01-01","2023-03-01","BC",,396683,3002,2255,5257,33927,7014
"2023-11-30",,"2020-01-01","2023-03-01","BC","Fraser Health",172507,1348,728,2076,14840,3014
"2023-11-30",,"2020-01-01","2023-03-01","BC","Interior Health",70990,367,494,861,5474,1177
"2023-11-30",,"2020-01-01","2023-03-01","BC","Island Health",40464,241,438,679,3949,558
"2023-11-30",,"2020-01-01","2023-03-01","BC","Northern Health",31654,330,92,422,2578,905
"2023-11-30",,"2020-01-01","2023-03-01","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-01","BC","Vancouver Coastal Health",80677,716,503,1219,7069,1356
"2023-11-30",,"2020-01-01","2023-03-02","BC",,396745,3002,2258,5260,33943,7019
"2023-11-30",,"2020-01-01","2023-03-02","BC","Fraser Health",172530,1348,729,2077,14848,3015
"2023-11-30",,"2020-01-01","2023-03-02","BC","Interior Health",71004,367,495,862,5478,1177
"2023-11-30",,"2020-01-01","2023-03-02","BC","Island Health",40473,241,439,680,3951,559
"2023-11-30",,"2020-01-01","2023-03-02","BC","Northern Health",31658,330,92,422,2579,906
"2023-11-30",,"2020-01-01","2023-03-02","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-02","BC","Vancouver Coastal Health",80689,716,503,1219,7070,1358
"2023-11-30",,"2020-01-01","2023-03-03","BC",,396778,3002,2262,5264,33961,7022
"2023-11-30",,"2020-01-01","2023-03-03","BC","Fraser Health",172539,1348,730,2078,14852,3015
"2023-11-30",,"2020-01-01","2023-03-03","BC","Interior Health",71015,367,495,862,5481,1177
"2023-11-30",,"2020-01-01","2023-03-03","BC","Island Health",40479,241,441,682,3955,560
"2023-11-30",,"2020-01-01","2023-03-03","BC","Northern Health",31658,330,92,422,2580,907
"2023-11-30",,"2020-01-01","2023-03-03","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-03","BC","Vancouver Coastal Health",80696,716,504,1220,7076,1359
"2023-11-30",,"2020-01-01","2023-03-04","BC",,396815,3002,2263,5265,33983,7024
"2023-11-30",,"2020-01-01","2023-03-04","BC","Fraser Health",172555,1348,730,2078,14860,3015
"2023-11-30",,"2020-01-01","2023-03-04","BC","Interior Health",71018,367,495,862,5485,1178
"2023-11-30",,"2020-01-01","2023-03-04","BC","Island Health",40485,241,442,683,3958,560
"2023-11-30",,"2020-01-01","2023-03-04","BC","Northern Health",31663,330,92,422,2582,907
"2023-11-30",,"2020-01-01","2023-03-04","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-04","BC","Vancouver Coastal Health",80703,716,504,1220,7081,1360
"2023-11-30",,"2020-01-01","2023-03-05","BC",,396868,3002,2265,5267,34002,7031
"2023-11-30",,"2020-01-01","2023-03-05","BC","Fraser Health",172575,1348,730,2078,14870,3017
"2023-11-30",,"2020-01-01","2023-03-05","BC","Interior Health",71031,367,495,862,5487,1179
"2023-11-30",,"2020-01-01","2023-03-05","BC","Island Health",40492,241,442,683,3960,560
"2023-11-30",,"2020-01-01","2023-03-05","BC","Northern Health",31669,330,92,422,2582,909
"2023-11-30",,"2020-01-01","2023-03-05","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-05","BC","Vancouver Coastal Health",80710,716,506,1222,7086,1362
"2023-11-30",,"2020-01-01","2023-03-06","BC",,396917,3002,2269,5271,34032,7035
"2023-11-30",,"2020-01-01","2023-03-06","BC","Fraser Health",172588,1348,732,2080,14882,3019
"2023-11-30",,"2020-01-01","2023-03-06","BC","Interior Health",71044,367,496,863,5488,1180
"2023-11-30",,"2020-01-01","2023-03-06","BC","Island Health",40499,241,443,684,3966,560
"2023-11-30",,"2020-01-01","2023-03-06","BC","Northern Health",31674,330,92,422,2582,909
"2023-11-30",,"2020-01-01","2023-03-06","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-06","BC","Vancouver Coastal Health",80721,716,506,1222,7097,1363
"2023-11-30",,"2020-01-01","2023-03-07","BC",,396988,3002,2272,5274,34066,7040
"2023-11-30",,"2020-01-01","2023-03-07","BC","Fraser Health",172614,1348,734,2082,14898,3021
"2023-11-30",,"2020-01-01","2023-03-07","BC","Interior Health",71058,367,496,863,5491,1181
"2023-11-30",,"2020-01-01","2023-03-07","BC","Island Health",40516,241,443,684,3972,560
"2023-11-30",,"2020-01-01","2023-03-07","BC","Northern Health",31674,330,92,422,2582,910
"2023-11-30",,"2020-01-01","2023-03-07","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-07","BC","Vancouver Coastal Health",80735,716,507,1223,7106,1364
"2023-11-30",,"2020-01-01","2023-03-08","BC",,397041,3002,2276,5278,34100,7047
"2023-11-30",,"2020-01-01","2023-03-08","BC","Fraser Health",172627,1348,736,2084,14913,3025
"2023-11-30",,"2020-01-01","2023-03-08","BC","Interior Health",71076,367,497,864,5494,1182
"2023-11-30",,"2020-01-01","2023-03-08","BC","Island Health",40526,241,444,685,3976,561
"2023-11-30",,"2020-01-01","2023-03-08","BC","Northern Health",31675,330,92,422,2584,910
"2023-11-30",,"2020-01-01","2023-03-08","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-08","BC","Vancouver Coastal Health",80746,716,507,1223,7116,1365
"2023-11-30",,"2020-01-01","2023-03-09","BC",,397086,3002,2286,5288,34126,7052
"2023-11-30",,"2020-01-01","2023-03-09","BC","Fraser Health",172644,1348,737,2085,14930,3028
"2023-11-30",,"2020-01-01","2023-03-09","BC","Interior Health",71085,367,501,868,5495,1182
"2023-11-30",,"2020-01-01","2023-03-09","BC","Island Health",40533,241,448,689,3979,563
"2023-11-30",,"2020-01-01","2023-03-09","BC","Northern Health",31677,330,92,422,2584,910
"2023-11-30",,"2020-01-01","2023-03-09","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-09","BC","Vancouver Coastal Health",80756,716,508,1224,7121,1365
"2023-11-30",,"2020-01-01","2023-03-10","BC",,397134,3002,2287,5289,34156,7056
"2023-11-30",,"2020-01-01","2023-03-10","BC","Fraser Health",172663,1348,737,2085,14942,3030
"2023-11-30",,"2020-01-01","2023-03-10","BC","Interior Health",71099,367,501,868,5502,1182
"2023-11-30",,"2020-01-01","2023-03-10","BC","Island Health",40539,241,448,689,3982,564
"2023-11-30",,"2020-01-01","2023-03-10","BC","Northern Health",31681,330,92,422,2585,910
"2023-11-30",,"2020-01-01","2023-03-10","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-10","BC","Vancouver Coastal Health",80761,716,509,1225,7128,1366
"2023-11-30",,"2020-01-01","2023-03-11","BC",,397189,3002,2291,5293,34189,7061
"2023-11-30",,"2020-01-01","2023-03-11","BC","Fraser Health",172689,1348,740,2088,14956,3032
"2023-11-30",,"2020-01-01","2023-03-11","BC","Interior Health",71107,367,502,869,5507,1183
"2023-11-30",,"2020-01-01","2023-03-11","BC","Island Health",40546,241,448,689,3990,564
"2023-11-30",,"2020-01-01","2023-03-11","BC","Northern Health",31685,330,92,422,2587,911
"2023-11-30",,"2020-01-01","2023-03-11","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-11","BC","Vancouver Coastal Health",80771,716,509,1225,7132,1367
"2023-11-30",,"2020-01-01","2023-03-12","BC",,397243,3002,2298,5300,34212,7067
"2023-11-30",,"2020-01-01","2023-03-12","BC","Fraser Health",172710,1348,742,2090,14968,3035
"2023-11-30",,"2020-01-01","2023-03-12","BC","Interior Health",71122,367,503,870,5509,1185
"2023-11-30",,"2020-01-01","2023-03-12","BC","Island Health",40552,241,448,689,3991,564
"2023-11-30",,"2020-01-01","2023-03-12","BC","Northern Health",31687,330,92,422,2588,911
"2023-11-30",,"2020-01-01","2023-03-12","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-12","BC","Vancouver Coastal Health",80781,716,513,1229,7139,1368
"2023-11-30",,"2020-01-01","2023-03-13","BC",,397294,3002,2307,5309,34233,7072
"2023-11-30",,"2020-01-01","2023-03-13","BC","Fraser Health",172729,1348,744,2092,14975,3038
"2023-11-30",,"2020-01-01","2023-03-13","BC","Interior Health",71131,367,505,872,5510,1185
"2023-11-30",,"2020-01-01","2023-03-13","BC","Island Health",40561,241,450,691,3997,564
"2023-11-30",,"2020-01-01","2023-03-13","BC","Northern Health",31690,330,92,422,2592,911
"2023-11-30",,"2020-01-01","2023-03-13","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-13","BC","Vancouver Coastal Health",80792,716,516,1232,7142,1370
"2023-11-30",,"2020-01-01","2023-03-14","BC",,397366,3002,2312,5314,34261,7075
"2023-11-30",,"2020-01-01","2023-03-14","BC","Fraser Health",172749,1348,746,2094,14987,3040
"2023-11-30",,"2020-01-01","2023-03-14","BC","Interior Health",71147,367,507,874,5513,1185
"2023-11-30",,"2020-01-01","2023-03-14","BC","Island Health",40570,241,450,691,4000,564
"2023-11-30",,"2020-01-01","2023-03-14","BC","Northern Health",31696,330,92,422,2593,912
"2023-11-30",,"2020-01-01","2023-03-14","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-14","BC","Vancouver Coastal Health",80813,716,517,1233,7151,1370
"2023-11-30",,"2020-01-01","2023-03-15","BC",,397430,3002,2314,5316,34283,7078
"2023-11-30",,"2020-01-01","2023-03-15","BC","Fraser Health",172774,1348,747,2095,14994,3040
"2023-11-30",,"2020-01-01","2023-03-15","BC","Interior Health",71157,367,507,874,5516,1185
"2023-11-30",,"2020-01-01","2023-03-15","BC","Island Health",40580,241,450,691,4002,564
"2023-11-30",,"2020-01-01","2023-03-15","BC","Northern Health",31700,330,92,422,2595,912
"2023-11-30",,"2020-01-01","2023-03-15","BC","Out of Canada",391,0,0,0,17,4
"2023-11-30",,"2020-01-01","2023-03-15","BC","Vancouver Coastal Health",80828,716,518,1234,7159,1373
"2023-11-30",,"2020-01-01","2023-03-16","BC",,397483,3002,2317,5319,34311,7080
"2023-11-30",,"2020-01-01","2023-03-16","BC","Fraser Health",172801,1348,750,2098,15004,3041
