"date_start","date_end","region","sub_region_1","cases_weekly","cases_weekly_per_100k","population"
"2022-12-25","2022-12-31","ON","Durham Region Health Department",271,36.3475415113066,745580
"2023-01-01","2023-01-07","ON","Durham Region Health Department",291,38.743073510655,751102
"2023-01-08","2023-01-14","ON","Durham Region Health Department",240,31.953050318066,751102
"2023-01-15","2023-01-21","ON","Durham Region Health Department",206,27.4263681896733,751102
"2023-01-22","2023-01-28","ON","Durham Region Health Department",216,28.7577452862594,751102
"2023-01-29","2023-02-04","ON","Durham Region Health Department",200,26.6275419317217,751102
"2023-02-05","2023-02-11","ON","Durham Region Health Department",207,27.5595058993319,751102
"2023-02-12","2023-02-18","ON","Durham Region Health Department",186,24.7636139965011,751102
"2023-02-19","2023-02-25","ON","Durham Region Health Department",164,21.8345843840118,751102
"2023-02-26","2023-03-04","ON","Durham Region Health Department",183,24.3642008675253,751102
"2023-03-05","2023-03-11","ON","Durham Region Health Department",171,22.766548351622,751102
"2023-03-12","2023-03-18","ON","Durham Region Health Department",162,21.5683089646945,751102
"2023-03-19","2023-03-25","ON","Durham Region Health Department",127,16.9084891266433,751102
"2023-03-26","2023-04-01","ON","Durham Region Health Department",101,13.4469086755194,751102
"2023-04-02","2023-04-08","ON","Durham Region Health Department",79,10.5178790630301,751102
"2023-04-09","2023-04-15","ON","Durham Region Health Department",95,12.6480824175678,751102
"2023-04-16","2023-04-22","ON","Durham Region Health Department",101,13.4469086755194,751102
"2023-04-23","2023-04-29","ON","Durham Region Health Department",60,7.9882625795165,751102
"2023-04-30","2023-05-06","ON","Durham Region Health Department",50,6.65688548293041,751102
"2023-05-07","2023-05-13","ON","Durham Region Health Department",59,7.85512486985789,751102
"2023-05-14","2023-05-20","ON","Durham Region Health Department",47,6.25747235395459,751102
"2023-05-21","2023-05-27","ON","Durham Region Health Department",47,6.25747235395459,751102
"2023-05-28","2023-06-03","ON","Durham Region Health Department",42,5.59178380566155,751102
"2023-06-04","2023-06-10","ON","Durham Region Health Department",48,6.3906100636132,751102
"2023-06-11","2023-06-17","ON","Durham Region Health Department",28,3.72785587044103,751102
"2023-06-18","2023-06-24","ON","Durham Region Health Department",19,2.52961648351356,751102
"2023-06-25","2023-07-01","ON","Durham Region Health Department",7,0.931963967610258,751102
"2023-07-02","2023-07-08","ON","Durham Region Health Department",13,1.73079022556191,751102
"2023-07-09","2023-07-15","ON","Durham Region Health Department",16,2.13020335453773,751102
"2023-07-16","2023-07-22","ON","Durham Region Health Department",14,1.86392793522052,751102
"2023-07-23","2023-07-29","ON","Durham Region Health Department",15,1.99706564487912,751102
"2023-07-30","2023-08-05","ON","Durham Region Health Department",30,3.99413128975825,751102
"2023-08-06","2023-08-12","ON","Durham Region Health Department",51,6.79002319258902,751102
"2023-08-13","2023-08-19","ON","Durham Region Health Department",53,7.05629861190624,751102
"2023-08-20","2023-08-26","ON","Durham Region Health Department",73,9.7190528050784,751102
"2023-08-27","2023-09-02","ON","Durham Region Health Department",77,10.2516036437128,751102
"2023-09-03","2023-09-09","ON","Durham Region Health Department",61,8.12140028917511,751102
"2023-09-10","2023-09-16","ON","Durham Region Health Department",66,8.78708883746815,751102
"2023-09-17","2023-09-23","ON","Durham Region Health Department",89,11.8492561596161,751102
"2023-09-24","2023-09-30","ON","Durham Region Health Department",142,18.9055547715224,751102
"2023-10-01","2023-10-07","ON","Durham Region Health Department",118,15.7102497397158,751102
"2023-10-08","2023-10-14","ON","Durham Region Health Department",91,12.1155315789334,751102
"2023-10-15","2023-10-21","ON","Durham Region Health Department",151,20.1037941584499,751102
"2023-10-22","2023-10-28","ON","Durham Region Health Department",122,16.2428005783502,751102
"2023-10-29","2023-11-04","ON","Durham Region Health Department",104,13.8463218044953,751102
"2023-11-05","2023-11-11","ON","Durham Region Health Department",132,17.5741776749363,751102
"2023-11-12","2023-11-18","ON","Durham Region Health Department",129,17.1747645459605,751102
"2023-11-19","2023-11-25","ON","Durham Region Health Department",228,30.3553978021627,751102
"2020-01-05","2020-01-11","ON","Eastern Ontario Health Unit",0,0,216011
"2020-01-12","2020-01-18","ON","Eastern Ontario Health Unit",0,0,216011
"2020-01-19","2020-01-25","ON","Eastern Ontario Health Unit",0,0,216011
"2020-01-26","2020-02-01","ON","Eastern Ontario Health Unit",0,0,216011
"2020-02-02","2020-02-08","ON","Eastern Ontario Health Unit",0,0,216011
"2020-02-09","2020-02-15","ON","Eastern Ontario Health Unit",0,0,216011
"2020-02-16","2020-02-22","ON","Eastern Ontario Health Unit",0,0,216011
"2020-02-23","2020-02-29","ON","Eastern Ontario Health Unit",0,0,216011
"2020-03-01","2020-03-07","ON","Eastern Ontario Health Unit",0,0,216011
"2020-03-08","2020-03-14","ON","Eastern Ontario Health Unit",1,0.462939387346015,216011
"2020-03-15","2020-03-21","ON","Eastern Ontario Health Unit",5,2.31469693673007,216011
"2020-03-22","2020-03-28","ON","Eastern Ontario Health Unit",5,2.31469693673007,216011
"2020-03-29","2020-04-04","ON","Eastern Ontario Health Unit",31,14.3511210077265,216011
"2020-04-05","2020-04-11","ON","Eastern Ontario Health Unit",17,7.86996958488225,216011
"2020-04-12","2020-04-18","ON","Eastern Ontario Health Unit",11,5.09233326080616,216011
"2020-04-19","2020-04-25","ON","Eastern Ontario Health Unit",22,10.1846665216123,216011
"2020-04-26","2020-05-02","ON","Eastern Ontario Health Unit",9,4.16645448611413,216011
"2020-05-03","2020-05-09","ON","Eastern Ontario Health Unit",31,14.3511210077265,216011
"2020-05-10","2020-05-16","ON","Eastern Ontario Health Unit",10,4.62939387346015,216011
"2020-05-17","2020-05-23","ON","Eastern Ontario Health Unit",4,1.85175754938406,216011
"2020-05-24","2020-05-30","ON","Eastern Ontario Health Unit",4,1.85175754938406,216011
"2020-05-31","2020-06-06","ON","Eastern Ontario Health Unit",1,0.462939387346015,216011
"2020-06-07","2020-06-13","ON","Eastern Ontario Health Unit",8,3.70351509876812,216011
"2020-06-14","2020-06-20","ON","Eastern Ontario Health Unit",5,2.31469693673007,216011
"2020-06-21","2020-06-27","ON","Eastern Ontario Health Unit",0,0,216011
"2020-06-28","2020-07-04","ON","Eastern Ontario Health Unit",2,0.92587877469203,216011
"2020-07-05","2020-07-11","ON","Eastern Ontario Health Unit",2,0.92587877469203,216011
"2020-07-12","2020-07-18","ON","Eastern Ontario Health Unit",4,1.85175754938406,216011
"2020-07-19","2020-07-25","ON","Eastern Ontario Health Unit",3,1.38881816203804,216011
"2020-07-26","2020-08-01","ON","Eastern Ontario Health Unit",5,2.31469693673007,216011
"2020-08-02","2020-08-08","ON","Eastern Ontario Health Unit",0,0,216011
"2020-08-09","2020-08-15","ON","Eastern Ontario Health Unit",1,0.462939387346015,216011
"2020-08-16","2020-08-22","ON","Eastern Ontario Health Unit",7,3.2405757114221,216011
"2020-08-23","2020-08-29","ON","Eastern Ontario Health Unit",10,4.62939387346015,216011
"2020-08-30","2020-09-05","ON","Eastern Ontario Health Unit",5,2.31469693673007,216011
"2020-09-06","2020-09-12","ON","Eastern Ontario Health Unit",8,3.70351509876812,216011
"2020-09-13","2020-09-19","ON","Eastern Ontario Health Unit",21,9.72172713426631,216011
"2020-09-20","2020-09-26","ON","Eastern Ontario Health Unit",32,14.8140603950725,216011
"2020-09-27","2020-10-03","ON","Eastern Ontario Health Unit",27,12.4993634583424,216011
"2020-10-04","2020-10-10","ON","Eastern Ontario Health Unit",47,21.7581512052627,216011
"2020-10-11","2020-10-17","ON","Eastern Ontario Health Unit",100,46.2939387346015,216011
"2020-10-18","2020-10-24","ON","Eastern Ontario Health Unit",121,56.0156658688678,216011
"2020-10-25","2020-10-31","ON","Eastern Ontario Health Unit",73,33.7945752762591,216011
"2020-11-01","2020-11-07","ON","Eastern Ontario Health Unit",64,29.6281207901449,216011
"2020-11-08","2020-11-14","ON","Eastern Ontario Health Unit",45,20.8322724305707,216011
"2020-11-15","2020-11-21","ON","Eastern Ontario Health Unit",36,16.6658179444565,216011
"2020-11-22","2020-11-28","ON","Eastern Ontario Health Unit",58,26.8504844660689,216011
"2020-11-29","2020-12-05","ON","Eastern Ontario Health Unit",124,57.4044840309058,216011
"2020-12-06","2020-12-12","ON","Eastern Ontario Health Unit",133,61.57093851702,216011
"2020-12-13","2020-12-19","ON","Eastern Ontario Health Unit",87,40.2757266991033,216011
"2020-12-20","2020-12-26","ON","Eastern Ontario Health Unit",101,46.7568781219475,216011
"2020-12-27","2021-01-02","ON","Eastern Ontario Health Unit",271,125.45657397077,216011
"2021-01-03","2021-01-09","ON","Eastern Ontario Health Unit",338,154.495216590409,218777
"2021-01-10","2021-01-16","ON","Eastern Ontario Health Unit",255,116.557042102232,218777
"2021-01-17","2021-01-23","ON","Eastern Ontario Health Unit",158,72.2196574594222,218777
"2021-01-24","2021-01-30","ON","Eastern Ontario Health Unit",131,59.8783235897741,218777
"2021-01-31","2021-02-06","ON","Eastern Ontario Health Unit",76,34.7385694108613,218777
"2021-02-07","2021-02-13","ON","Eastern Ontario Health Unit",58,26.5110134977626,218777
"2021-02-14","2021-02-20","ON","Eastern Ontario Health Unit",51,23.3114084204464,218777
"2021-02-21","2021-02-27","ON","Eastern Ontario Health Unit",56,25.5968406185294,218777
"2021-02-28","2021-03-06","ON","Eastern Ontario Health Unit",81,37.0240016089443,218777
"2021-03-07","2021-03-13","ON","Eastern Ontario Health Unit",90,41.1377795654936,218777
"2021-03-14","2021-03-20","ON","Eastern Ontario Health Unit",129,58.9641507105409,218777
"2021-03-21","2021-03-27","ON","Eastern Ontario Health Unit",192,87.7605964063864,218777
"2021-03-28","2021-04-03","ON","Eastern Ontario Health Unit",218,99.6448438364179,218777
"2021-04-04","2021-04-10","ON","Eastern Ontario Health Unit",263,120.213733619165,218777
"2021-04-11","2021-04-17","ON","Eastern Ontario Health Unit",309,141.239709841528,218777
"2021-04-18","2021-04-24","ON","Eastern Ontario Health Unit",205,93.7027201214022,218777
"2021-04-25","2021-05-01","ON","Eastern Ontario Health Unit",127,58.0499778313077,218777
"2021-05-02","2021-05-08","ON","Eastern Ontario Health Unit",102,46.6228168408928,218777
"2021-05-09","2021-05-15","ON","Eastern Ontario Health Unit",91,41.5948660051102,218777
"2021-05-16","2021-05-22","ON","Eastern Ontario Health Unit",61,27.8822728166123,218777
"2021-05-23","2021-05-29","ON","Eastern Ontario Health Unit",35,15.9980253865809,218777
"2021-05-30","2021-06-05","ON","Eastern Ontario Health Unit",11,5.02795083578255,218777
"2021-06-06","2021-06-12","ON","Eastern Ontario Health Unit",7,3.19960507731617,218777
"2021-06-13","2021-06-19","ON","Eastern Ontario Health Unit",10,4.57086439616596,218777
"2021-06-20","2021-06-26","ON","Eastern Ontario Health Unit",4,1.82834575846638,218777
"2021-06-27","2021-07-03","ON","Eastern Ontario Health Unit",1,0.457086439616596,218777
"2021-07-04","2021-07-10","ON","Eastern Ontario Health Unit",7,3.19960507731617,218777
"2021-07-11","2021-07-17","ON","Eastern Ontario Health Unit",1,0.457086439616596,218777
"2021-07-18","2021-07-24","ON","Eastern Ontario Health Unit",8,3.65669151693277,218777
"2021-07-25","2021-07-31","ON","Eastern Ontario Health Unit",8,3.65669151693277,218777
"2021-08-01","2021-08-07","ON","Eastern Ontario Health Unit",10,4.57086439616596,218777
"2021-08-08","2021-08-14","ON","Eastern Ontario Health Unit",25,11.4271609904149,218777
"2021-08-15","2021-08-21","ON","Eastern Ontario Health Unit",18,8.22755591309873,218777
"2021-08-22","2021-08-28","ON","Eastern Ontario Health Unit",63,28.7964456958455,218777
"2021-08-29","2021-09-04","ON","Eastern Ontario Health Unit",65,29.7106185750787,218777
"2021-09-05","2021-09-11","ON","Eastern Ontario Health Unit",58,26.5110134977626,218777
"2021-09-12","2021-09-18","ON","Eastern Ontario Health Unit",107,48.9082490389758,218777
"2021-09-19","2021-09-25","ON","Eastern Ontario Health Unit",176,80.4472133725209,218777
"2021-09-26","2021-10-02","ON","Eastern Ontario Health Unit",149,68.1058795028728,218777
"2021-10-03","2021-10-09","ON","Eastern Ontario Health Unit",115,52.5649405559085,218777
"2021-10-10","2021-10-16","ON","Eastern Ontario Health Unit",114,52.1078541162919,218777
"2021-10-17","2021-10-23","ON","Eastern Ontario Health Unit",48,21.9401491015966,218777
"2021-10-24","2021-10-30","ON","Eastern Ontario Health Unit",54,24.6826677392962,218777
"2021-10-31","2021-11-06","ON","Eastern Ontario Health Unit",40,18.2834575846638,218777
"2021-11-07","2021-11-13","ON","Eastern Ontario Health Unit",45,20.5688897827468,218777
"2021-11-14","2021-11-20","ON","Eastern Ontario Health Unit",86,39.3094338070272,218777
"2021-11-21","2021-11-27","ON","Eastern Ontario Health Unit",87,39.7665202466438,218777
"2021-11-28","2021-12-04","ON","Eastern Ontario Health Unit",80,36.5669151693277,218777
"2021-12-05","2021-12-11","ON","Eastern Ontario Health Unit",87,39.7665202466438,218777
"2021-12-12","2021-12-18","ON","Eastern Ontario Health Unit",192,87.7605964063864,218777
"2021-12-19","2021-12-25","ON","Eastern Ontario Health Unit",736,336.415619557815,218777
"2021-12-26","2022-01-01","ON","Eastern Ontario Health Unit",1742,796.24457781211,218777
"2022-01-02","2022-01-08","ON","Eastern Ontario Health Unit",1499,675.489944257434,221913
"2022-01-09","2022-01-15","ON","Eastern Ontario Health Unit",1057,476.312789246236,221913
